ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9988037,HY178258,03/09/2015 10:45:00 PM,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1814,018,43,7,06,1174010,1911023,2015,03/16/2015 12:53:05 PM,41.911256665,-87.636175358,"(41.911256665, -87.636175358)"
9988004,HY178229,03/09/2015 10:43:00 PM,020XX N PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2525,025,30,20,18,1149342,1913354,2015,03/16/2015 12:53:05 PM,41.918167592,-87.726737119,"(41.918167592, -87.726737119)"
9988057,HY178221,03/09/2015 10:40:00 PM,040XX W WELLINGTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2523,025,31,21,08A,1148915,1919681,2015,03/16/2015 12:53:05 PM,41.935537727,-87.728141888,"(41.935537727, -87.728141888)"
9987997,HY178215,03/09/2015 10:35:00 PM,018XX W IRVING PARK RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1912,019,47,5,04B,1163336,1926630,2015,03/16/2015 12:53:05 PM,41.954314574,-87.67494763,"(41.954314574, -87.67494763)"
9988042,HY178209,03/09/2015 10:34:00 PM,007XX S CICERO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1533,015,24,25,18,1144465,1896512,2015,03/16/2015 12:53:05 PM,41.872044493,-87.745079972,"(41.872044493, -87.745079972)"
10001599,HY191104,03/09/2015 10:30:00 PM,044XX S TALMAN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0922,,12,58,06,,,2015,03/20/2015 12:42:30 PM,,,
9989108,HY178837,03/09/2015 10:30:00 PM,057XX W CULLOM AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1624,016,38,15,06,1137119,1928047,2015,03/16/2015 12:53:05 PM,41.958715196,-87.771291892,"(41.958715196, -87.771291892)"
9988348,HY178453,03/09/2015 10:30:00 PM,065XX S BLACKSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0321,003,5,42,07,1187349,1862058,2015,03/16/2015 12:53:05 PM,41.776586261,-87.588732701,"(41.776586261, -87.588732701)"
9988152,HY178188,03/09/2015 10:30:00 PM,030XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1933,,44,6,06,,,2015,03/16/2015 12:53:05 PM,,,
9988967,HY179119,03/09/2015 10:30:00 PM,049XX W WOLFRAM ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2521,025,31,19,06,1142845,1918454,2015,03/16/2015 12:53:05 PM,41.932286134,-87.750480411,"(41.932286134, -87.750480411)"
9988176,HY178414,03/09/2015 10:30:00 PM,043XX N HAMLIN AVE,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,SIDEWALK,false,false,1723,017,39,16,02,1150231,1928832,2015,03/16/2015 12:53:05 PM,41.960623184,-87.723066016,"(41.960623184, -87.723066016)"
9989148,HY179383,03/09/2015 10:30:00 PM,075XX S PULASKI RD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY GROUNDS,true,false,0833,008,13,65,26,1150962,1854579,2015,03/16/2015 12:53:05 PM,41.756849783,-87.722321212,"(41.756849783, -87.722321212)"
9988048,HY178241,03/09/2015 10:24:00 PM,062XX S ST LOUIS AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0823,008,15,66,08B,1154174,1863256,2015,03/16/2015 12:53:05 PM,41.780597626,-87.710319309,"(41.780597626, -87.710319309)"
9988031,HY178234,03/09/2015 10:21:00 PM,084XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0613,006,21,71,08B,1169096,1848636,2015,03/16/2015 12:53:05 PM,41.740168729,-87.656034427,"(41.740168729, -87.656034427)"
9988103,HY178200,03/09/2015 10:20:00 PM,029XX E 92ND ST,0460,BATTERY,SIMPLE,STREET,false,false,0423,004,10,46,08B,1197413,1844566,2015,03/16/2015 12:53:05 PM,41.728341919,-87.55242136,"(41.728341919, -87.55242136)"
9988013,HY178212,03/09/2015 10:20:00 PM,013XX S KOMENSKY AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,1011,010,24,29,08B,1149560,1893356,2015,03/16/2015 12:53:05 PM,41.863286719,-87.726455829,"(41.863286719, -87.726455829)"
9988070,HY178256,03/09/2015 10:20:00 PM,0000X E CONGRESS PKWY,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,0113,001,2,32,06,1176702,1898119,2015,03/16/2015 12:53:05 PM,41.875786973,-87.626676386,"(41.875786973, -87.626676386)"
9988030,HY178195,03/09/2015 10:20:00 PM,032XX S LITUANICA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0913,009,11,60,08B,1170868,1883700,2015,03/16/2015 12:53:05 PM,41.83634988,-87.648518761,"(41.83634988, -87.648518761)"
9987957,HY178179,03/09/2015 10:10:00 PM,077XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0833,008,18,70,18,1151106,1852747,2015,03/16/2015 12:53:05 PM,41.751819657,-87.72184119,"(41.751819657, -87.72184119)"
9988862,HY178193,03/09/2015 10:05:00 PM,070XX N RAVENSWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2424,024,49,1,03,1163031,1946924,2015,03/16/2015 12:53:05 PM,42.010008461,-87.675495876,"(42.010008461, -87.675495876)"
9988549,HY178655,03/09/2015 10:00:00 PM,041XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,017,33,16,14,1151607,1927391,2015,03/16/2015 12:53:05 PM,41.956641978,-87.718045156,"(41.956641978, -87.718045156)"
9987950,HY178169,03/09/2015 10:00:00 PM,051XX W HURON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1531,015,28,25,18,1141800,1904172,2015,03/16/2015 12:53:05 PM,41.893114187,-87.754674804,"(41.893114187, -87.754674804)"
9994659,HY184118,03/09/2015 10:00:00 PM,019XX S ARCHER AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,VEHICLE NON-COMMERCIAL,false,true,0131,001,3,33,04A,1176562,1891116,2015,03/16/2015 12:53:05 PM,41.856573457,-87.627401846,"(41.856573457, -87.627401846)"
9988902,HY178953,03/09/2015 10:00:00 PM,025XX W 46TH PL,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0922,009,12,58,08B,1160130,1873797,2015,03/16/2015 12:53:05 PM,41.809403035,-87.688193359,"(41.809403035, -87.688193359)"
9988473,HY178386,03/09/2015 10:00:00 PM,057XX S ARTESIAN AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0824,008,16,63,07,1160983,1866332,2015,03/16/2015 12:53:05 PM,41.7889005,-87.685271116,"(41.7889005, -87.685271116)"
9989713,HY179833,03/09/2015 10:00:00 PM,067XX N SHERIDAN RD,0460,BATTERY,SIMPLE,RESTAURANT,false,false,2432,024,49,1,08B,1166973,1945269,2015,03/16/2015 12:53:05 PM,42.005383077,-87.661039779,"(42.005383077, -87.661039779)"
9988148,HY178374,03/09/2015 10:00:00 PM,022XX N MAGNOLIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1811,018,32,7,14,1167640,1915300,2015,03/16/2015 12:53:05 PM,41.923132693,-87.659453007,"(41.923132693, -87.659453007)"
9988032,HY178192,03/09/2015 10:00:00 PM,032XX S MORGAN ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0913,009,11,60,06,1170126,1883605,2015,03/16/2015 12:53:05 PM,41.836105392,-87.65124419,"(41.836105392, -87.65124419)"
9988677,HY178697,03/09/2015 10:00:00 PM,084XX S PEORIA ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,RESIDENCE,false,false,0613,006,21,71,04A,1171831,1848580,2015,03/16/2015 12:53:05 PM,41.739955552,-87.646015373,"(41.739955552, -87.646015373)"
9988196,HY178422,03/09/2015 10:00:00 PM,069XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0331,003,5,43,06,1193014,1859142,2015,03/16/2015 12:53:05 PM,41.768448069,-87.568060585,"(41.768448069, -87.568060585)"
9989065,HY179287,03/09/2015 10:00:00 PM,056XX W ADDISON ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1633,016,38,15,06,1137916,1923327,2015,03/16/2015 12:53:05 PM,41.945748673,-87.768476132,"(41.945748673, -87.768476132)"
9987974,HY178197,03/09/2015 09:55:00 PM,032XX N PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1731,017,31,16,18,1149125,1921011,2015,03/16/2015 12:53:05 PM,41.939183289,-87.727335567,"(41.939183289, -87.727335567)"
9987968,HY178203,03/09/2015 09:50:00 PM,043XX W CERMAK RD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1012,010,24,29,26,1148025,1889066,2015,03/16/2015 12:53:05 PM,41.851544059,-87.732200998,"(41.851544059, -87.732200998)"
9988001,HY178168,03/09/2015 09:48:00 PM,037XX N OCTAVIA AVE,0460,BATTERY,SIMPLE,ALLEY,true,false,1631,016,36,17,08B,1126786,1924066,2015,03/16/2015 12:53:05 PM,41.947970559,-87.809370312,"(41.947970559, -87.809370312)"
9987960,HY178171,03/09/2015 09:45:00 PM,030XX W FLOURNOY ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1134,011,28,27,18,1156313,1896920,2015,03/16/2015 12:53:05 PM,41.872933038,-87.701569705,"(41.872933038, -87.701569705)"
9991570,HY181505,03/09/2015 09:45:00 PM,078XX S SANGAMON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0621,006,17,71,14,1171377,1852774,2015,03/16/2015 12:53:05 PM,41.751474385,-87.647556301,"(41.751474385, -87.647556301)"
9987925,HY178160,03/09/2015 09:40:00 PM,033XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,1134,011,24,27,18,1154024,1896871,2015,03/16/2015 12:53:05 PM,41.872844501,-87.709975048,"(41.872844501, -87.709975048)"
9988041,HY178180,03/09/2015 09:40:00 PM,080XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0623,006,17,44,08A,1177299,1851598,2015,03/16/2015 12:53:05 PM,41.748115724,-87.625890548,"(41.748115724, -87.625890548)"
9987936,HY178161,03/09/2015 09:40:00 PM,0000X N LATROBE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1522,015,28,25,14,1141426,1899745,2015,03/16/2015 12:53:05 PM,41.880972868,-87.756157743,"(41.880972868, -87.756157743)"
9987992,HY178162,03/09/2015 09:35:00 PM,079XX S LAKE SHORE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0422,004,7,46,18,1199466,1852894,2015,03/16/2015 12:53:05 PM,41.751143201,-87.544621388,"(41.751143201, -87.544621388)"
9988024,HY178201,03/09/2015 09:35:00 PM,110XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2211,022,19,74,05,1157034,1831066,2015,03/16/2015 12:53:05 PM,41.692205554,-87.700701431,"(41.692205554, -87.700701431)"
9988010,HY178165,03/09/2015 09:30:00 PM,044XX S TALMAN AVE,1020,ARSON,BY FIRE,APARTMENT,false,false,0922,009,12,58,09,1159406,1874994,2015,03/16/2015 12:53:05 PM,41.812702637,-87.690816055,"(41.812702637, -87.690816055)"
9988179,HY178406,03/09/2015 09:30:00 PM,018XX W 48TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,20,61,07,1165125,1872823,2015,03/16/2015 12:53:05 PM,41.806625911,-87.6699001,"(41.806625911, -87.6699001)"
9988810,HY178904,03/09/2015 09:30:00 PM,071XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,false,false,0832,008,18,66,14,1161571,1857231,2015,03/16/2015 12:53:05 PM,41.763913913,-87.683367327,"(41.763913913, -87.683367327)"
9988007,HY178170,03/09/2015 09:29:00 PM,004XX W 32ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0915,009,11,60,15,1173669,1883755,2015,03/16/2015 12:53:05 PM,41.836439065,-87.638239285,"(41.836439065, -87.638239285)"
9988172,HY178393,03/09/2015 09:29:00 PM,082XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0631,006,6,44,26,1180295,1850450,2015,03/16/2015 12:53:05 PM,41.744897362,-87.614947423,"(41.744897362, -87.614947423)"
9988036,HY178182,03/09/2015 09:28:00 PM,034XX W POLK ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1133,011,24,27,08A,1153623,1896119,2015,03/16/2015 12:53:05 PM,41.870788913,-87.711467316,"(41.870788913, -87.711467316)"
9987929,HY178164,03/09/2015 09:28:00 PM,013XX N CLEVELAND AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1821,018,27,8,26,1172782,1909364,2015,03/16/2015 12:53:05 PM,41.906731585,-87.640735791,"(41.906731585, -87.640735791)"
9987935,HY178138,03/09/2015 09:25:00 PM,004XX N LAWLER AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1532,015,28,25,08A,1142660,1902570,2015,03/16/2015 12:53:05 PM,41.888702149,-87.751556196,"(41.888702149, -87.751556196)"
9987967,HY178187,03/09/2015 09:20:00 PM,032XX W BRYN MAWR AVE,0810,THEFT,OVER $500,STREET,false,false,1712,017,40,13,06,1153426,1936985,2015,03/16/2015 12:53:05 PM,41.982932463,-87.711101819,"(41.982932463, -87.711101819)"
9987981,HY178156,03/09/2015 09:20:00 PM,080XX S EUCLID AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0414,004,8,46,08B,1190553,1852156,2015,03/16/2015 12:53:05 PM,41.749337628,-87.577306232,"(41.749337628, -87.577306232)"
9987959,HY178205,03/09/2015 09:18:00 PM,059XX S MAY ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,RESIDENTIAL YARD (FRONT/BACK),true,false,0712,007,16,68,26,1169714,1865166,2015,03/16/2015 12:53:05 PM,41.785515804,-87.653291352,"(41.785515804, -87.653291352)"
9988207,HY178411,03/09/2015 09:18:00 PM,010XX N CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1531,015,37,25,11,1144137,1906251,2015,03/16/2015 12:53:05 PM,41.898775629,-87.746039505,"(41.898775629, -87.746039505)"
9988015,HY178185,03/09/2015 09:15:00 PM,005XX W MADISON ST,0890,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0121,001,42,28,06,1173100,1900352,2015,03/16/2015 12:53:05 PM,41.881995087,-87.639835236,"(41.881995087, -87.639835236)"
9988056,HY178140,03/09/2015 09:15:00 PM,075XX S DAMEN AVE,0460,BATTERY,SIMPLE,STREET,false,false,0611,006,18,67,08B,1164286,1854900,2015,03/16/2015 12:53:05 PM,41.757460594,-87.673481724,"(41.757460594, -87.673481724)"
9987915,HY178144,03/09/2015 09:14:00 PM,011XX N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1531,015,37,25,18,1142107,1907445,2015,03/16/2015 12:53:05 PM,41.902089994,-87.753466048,"(41.902089994, -87.753466048)"
9987943,HY178134,03/09/2015 09:12:00 PM,079XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0611,006,21,71,06,1167009,1852265,2015,03/16/2015 12:53:05 PM,41.750172042,-87.66357746,"(41.750172042, -87.66357746)"
9987919,HY170177,03/09/2015 09:10:00 PM,073XX S DAMEN AVE,0460,BATTERY,SIMPLE,STREET,false,false,0735,007,17,67,08B,1164257,1855904,2015,03/16/2015 12:53:05 PM,41.760216322,-87.673559785,"(41.760216322, -87.673559785)"
9987932,HY178151,03/09/2015 09:10:00 PM,002XX W ROOT ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0925,009,3,37,26,1175259,1877413,2015,03/16/2015 12:53:05 PM,41.819000621,-87.632594836,"(41.819000621, -87.632594836)"
9988150,HY178127,03/09/2015 09:10:00 PM,044XX W PALMER ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2522,,31,20,04B,,,2015,03/16/2015 12:53:05 PM,,,
9987928,HY178152,03/09/2015 09:08:00 PM,008XX W 50TH ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,true,false,0933,009,3,61,26,1171274,1871727,2015,03/16/2015 12:53:05 PM,41.803485908,-87.647379736,"(41.803485908, -87.647379736)"
9988050,HY178210,03/09/2015 09:08:00 PM,093XX S PAXTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0413,004,7,48,26,1192436,1843319,2015,03/16/2015 12:53:05 PM,41.72504249,-87.570693246,"(41.72504249, -87.570693246)"
9987990,HY178217,03/09/2015 09:07:00 PM,015XX W 82ND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0614,006,21,71,18,1167667,1850398,2015,03/16/2015 12:53:05 PM,41.745034651,-87.661219691,"(41.745034651, -87.661219691)"
9987917,HY178142,03/09/2015 09:07:00 PM,119XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0532,005,9,53,18,1180009,1826045,2015,03/16/2015 12:53:05 PM,41.677933383,-87.616739561,"(41.677933383, -87.616739561)"
9987933,HY178131,03/09/2015 09:05:00 PM,055XX W PARKER AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,ALLEY,true,false,2514,025,30,19,26,1138948,1917775,2015,03/16/2015 12:53:05 PM,41.930494691,-87.764818143,"(41.930494691, -87.764818143)"
9987938,HY178157,03/09/2015 09:04:00 PM,057XX S CALUMET AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0232,002,20,40,18,1179498,1867232,2015,03/16/2015 12:53:05 PM,41.790967155,-87.617355851,"(41.790967155, -87.617355851)"
9988075,HY178251,03/09/2015 09:00:00 PM,043XX W WILCOX ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1115,011,28,26,04B,1147681,1899029,2015,03/16/2015 12:53:05 PM,41.87889035,-87.733207953,"(41.87889035, -87.733207953)"
9988317,HY178519,03/09/2015 09:00:00 PM,011XX S MAYFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1513,015,29,25,06,1137178,1894675,2015,03/16/2015 12:53:05 PM,41.867137432,-87.771878127,"(41.867137432, -87.771878127)"
9990590,HY180637,03/09/2015 09:00:00 PM,059XX W BYRON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,016,38,15,07,1135912,1925348,2015,03/16/2015 12:53:05 PM,41.951330508,-87.775793926,"(41.951330508, -87.775793926)"
9988074,HY178245,03/09/2015 09:00:00 PM,009XX W 35TH PL,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,true,0915,009,11,60,02,1170986,1881313,2015,03/16/2015 12:53:05 PM,41.82979715,-87.64815564,"(41.82979715, -87.64815564)"
9990775,HY180840,03/09/2015 09:00:00 PM,055XX W QUINCY ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1522,015,29,25,06,1139801,1898419,2015,03/16/2015 12:53:05 PM,41.877363986,-87.762157121,"(41.877363986, -87.762157121)"
9993082,HY182577,03/09/2015 09:00:00 PM,063XX S STEWART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0722,007,20,68,11,1174669,1863040,2015,03/16/2015 12:53:05 PM,41.779572851,-87.635187395,"(41.779572851, -87.635187395)"
9987904,HY178123,03/09/2015 08:56:00 PM,030XX W PETERSON AVE,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,2011,020,40,2,26,1155037,1939682,2015,03/16/2015 12:53:05 PM,41.990300897,-87.705104125,"(41.990300897, -87.705104125)"
9987906,HY178108,03/09/2015 08:50:00 PM,052XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1522,015,29,25,08B,1141219,1897133,2015,03/16/2015 12:53:05 PM,41.873809023,-87.75698225,"(41.873809023, -87.75698225)"
9988005,HY178121,03/09/2015 08:50:00 PM,033XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1422,014,26,23,08B,1153919,1907826,2015,03/16/2015 12:53:05 PM,41.902908202,-87.710068417,"(41.902908202, -87.710068417)"
9987980,HY178186,03/09/2015 08:48:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1913,019,46,3,06,1168391,1929931,2015,03/16/2015 12:53:05 PM,41.963264568,-87.656268955,"(41.963264568, -87.656268955)"
9987971,HY178172,03/09/2015 08:45:00 PM,055XX W GRAND AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,POLICE FACILITY/VEH PARKING LOT,true,false,2515,025,29,19,10,1138769,1913443,2015,03/20/2015 12:40:17 PM,41.918610464,-87.765581339,"(41.918610464, -87.765581339)"
9987921,HY178126,03/09/2015 08:45:00 PM,045XX N MALDEN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1913,019,46,3,03,1166673,1930608,2015,03/16/2015 12:53:05 PM,41.965159359,-87.66256593,"(41.965159359, -87.66256593)"
9987901,HY178115,03/09/2015 08:45:00 PM,063XX S WESTERN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0825,008,15,66,18,1161418,1862701,2015,03/16/2015 12:53:05 PM,41.778927536,-87.68377669,"(41.778927536, -87.68377669)"
9987913,HY178124,03/09/2015 08:45:00 PM,039XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,1122,011,28,26,18,1150330,1899090,2015,03/16/2015 12:53:05 PM,41.8790065,-87.723479651,"(41.8790065, -87.723479651)"
9987922,HY178102,03/09/2015 08:45:00 PM,106XX S MICHIGAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0512,005,9,49,18,1178852,1834388,2015,03/16/2015 12:53:05 PM,41.700854109,-87.620721925,"(41.700854109, -87.620721925)"
9987905,HY178099,03/09/2015 08:45:00 PM,056XX W DIVISION ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,true,false,1511,015,29,25,10,1138587,1907397,2015,03/20/2015 12:40:17 PM,41.902022839,-87.76639686,"(41.902022839, -87.76639686)"
9987941,HY178103,03/09/2015 08:45:00 PM,002XX W OHIO ST,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,true,false,1831,018,42,8,26,1174450,1904108,2015,03/16/2015 12:53:05 PM,41.892271727,-87.634765821,"(41.892271727, -87.634765821)"
9987953,HY178091,03/09/2015 08:40:00 PM,030XX N NASHVILLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2511,025,36,19,08B,1131947,1919383,2015,03/16/2015 12:53:05 PM,41.935031735,-87.790508266,"(41.935031735, -87.790508266)"
9987958,HY178111,03/09/2015 08:38:00 PM,062XX S GREENWOOD AVE,0460,BATTERY,SIMPLE,STREET,false,true,0314,003,20,42,08B,1184366,1863830,2015,03/16/2015 12:53:05 PM,41.781519141,-87.599612664,"(41.781519141, -87.599612664)"
9987982,HY178094,03/09/2015 08:34:00 PM,025XX W 46TH PL,0460,BATTERY,SIMPLE,APARTMENT,false,false,0922,009,12,58,08B,1160130,1873797,2015,03/16/2015 12:53:05 PM,41.809403035,-87.688193359,"(41.809403035, -87.688193359)"
9988910,HY178967,03/09/2015 08:30:00 PM,054XX N SHERIDAN RD,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2023,020,48,77,08B,1168698,1936235,2015,03/16/2015 12:53:05 PM,41.980556266,-87.654956699,"(41.980556266, -87.654956699)"
9987954,HY178159,03/09/2015 08:30:00 PM,031XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0912,009,11,59,06,1166222,1883699,2015,03/16/2015 12:53:05 PM,41.836447514,-87.665566649,"(41.836447514, -87.665566649)"
9988509,HY178622,03/09/2015 08:30:00 PM,0000X N LOTUS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1522,015,28,25,06,1139907,1899933,2015,03/16/2015 12:53:05 PM,41.881516661,-87.761730889,"(41.881516661, -87.761730889)"
9988153,HY178096,03/09/2015 08:25:00 PM,030XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0914,009,11,34,08B,1175403,1884752,2015,03/16/2015 12:53:05 PM,41.839136232,-87.63184676,"(41.839136232, -87.63184676)"
9988014,HY178183,03/09/2015 08:20:00 PM,031XX W FRANKLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1221,012,27,23,14,1155208,1903121,2015,03/16/2015 12:53:05 PM,41.889971449,-87.705460133,"(41.889971449, -87.705460133)"
9989131,HY179357,03/09/2015 08:20:00 PM,048XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, GROUNDS",false,false,1623,016,45,11,06,1139930,1931528,2015,03/16/2015 12:53:05 PM,41.968216311,-87.760871902,"(41.968216311, -87.760871902)"
9988154,HY178087,03/09/2015 08:20:00 PM,051XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0934,009,16,61,14,1169904,1870385,2015,03/16/2015 12:53:05 PM,41.799833207,-87.652443171,"(41.799833207, -87.652443171)"
9987889,HY178088,03/09/2015 08:15:00 PM,070XX S PAULINA ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0735,007,17,67,08B,1166190,1857941,2015,03/16/2015 12:53:05 PM,41.765765225,-87.666417404,"(41.765765225, -87.666417404)"
9987964,HY178110,03/09/2015 08:09:00 PM,106XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0512,005,34,49,15,1178103,1834138,2015,03/16/2015 12:53:05 PM,41.700185048,-87.623472024,"(41.700185048, -87.623472024)"
9987909,HY178090,03/09/2015 08:08:00 PM,011XX W BERWYN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,2023,020,48,77,26,1167859,1935320,2015,03/16/2015 12:53:05 PM,41.978063673,-87.658068756,"(41.978063673, -87.658068756)"
